Date,Close
2018-06-14,10891.234317792274
2018-06-15,10892.232023708713
2018-06-16,10893.229821021323
2018-06-17,10894.227709738474
2018-06-18,10895.22568986854
2018-06-19,10896.223761419895
2018-06-20,10897.221924400914
2018-06-21,10898.22017881997
2018-06-22,10899.218524685444
2018-06-23,10900.21696200571
2018-06-24,10901.215490789147
2018-06-25,10902.214111044133
2018-06-26,10903.212822779047
2018-06-27,10904.21162600227
2018-06-28,10905.210520722183
2018-06-29,10906.209506947167
2018-06-30,10907.208584685604
2018-07-01,10908.207753945879
2018-07-02,10909.207014736374
2018-07-03,10910.206367065475
2018-07-04,10911.205810941567
2018-07-05,10912.205346373035
2018-07-06,10913.204973368269
2018-07-07,10914.204691935654
2018-07-08,10915.204502083581
2018-07-09,10916.204403820439
2018-07-10,10917.204397154615
2018-07-11,10918.204482094505
2018-07-12,10919.204658648496
2018-07-13,10920.204926824983
2018-07-14,10921.20528663236
2018-07-15,10922.205738079017
2018-07-16,10923.206281173352
2018-07-17,10924.20691592376
2018-07-18,10925.207642338637
2018-07-19,10926.20846042638
2018-07-20,10927.209370195387
2018-07-21,10928.210371654057
2018-07-22,10929.211464810787
2018-07-23,10930.21264967398
2018-07-24,10931.213926252036
2018-07-25,10932.215294553356
2018-07-26,10933.216754586343
2018-07-27,10934.2183063594
2018-07-28,10935.219949880931
2018-07-29,10936.221685159342
2018-07-30,10937.223512203036
2018-07-31,10938.22543102042
2018-08-01,10939.227441619903
2018-08-02,10940.229544009891
2018-08-03,10941.231738198794
2018-08-04,10942.23402419502
2018-08-05,10943.23640200698
2018-08-06,10944.238871643083
2018-08-07,10945.241433111743
2018-08-08,10946.244086421371
2018-08-09,10947.246831580382
2018-08-10,10948.249668597187
2018-08-11,10949.252597480205
2018-08-12,10950.255618237848
2018-08-13,10951.258730878533
2018-08-14,10952.261935410677
2018-08-15,10953.265231842699
2018-08-16,10954.268620183017
2018-08-17,10955.27210044005
2018-08-18,10956.275672622218
2018-08-19,10957.279336737944
2018-08-20,10958.283092795647
2018-08-21,10959.286940803751
2018-08-22,10960.290880770679
2018-08-23,10961.294912704854
2018-08-24,10962.299036614702
2018-08-25,10963.303252508647
2018-08-26,10964.307560395117
2018-08-27,10965.311960282537
2018-08-28,10966.316452179339
2018-08-29,10967.321036093948
2018-08-30,10968.325712034795
2018-08-31,10969.330480010309
2018-09-01,10970.335340028922
2018-09-02,10971.340292099065
2018-09-03,10972.345336229171
2018-09-04,10973.350472427674
2018-09-05,10974.355700703005
2018-09-06,10975.361021063602
2018-09-07,10976.366433517898
2018-09-08,10977.371938074333
2018-09-09,10978.377534741341
2018-09-10,10979.383223527362
2018-09-11,10980.389004440833
2018-09-12,10981.394877490193
2018-09-13,10982.400842683885
2018-09-14,10983.406900030346
2018-09-15,10984.413049538021
2018-09-16,10985.419291215352
2018-09-17,10986.425625070782
2018-09-18,10987.432051112755
2018-09-19,10988.438569349717
2018-09-20,10989.445179790111
2018-09-21,10990.451882442385
2018-09-22,10991.458677314988
2018-09-23,10992.465564416365
2018-09-24,10993.472543754966
2018-09-25,10994.47961533924
2018-09-26,10995.486779177638
2018-09-27,10996.49403527861
2018-09-28,10997.50138365061
2018-09-29,10998.508824302087
2018-09-30,10999.516357241499
2018-10-01,11000.523982477296
2018-10-02,11001.531700017937
2018-10-03,11002.539509871873
2018-10-04,11003.547412047563
2018-10-05,11004.555406553465
2018-10-06,11005.563493398036
2018-10-07,11006.571672589735
2018-10-08,11007.579944137022
2018-10-09,11008.588308048356
2018-10-10,11009.5967643322
2018-10-11,11010.605312997015
2018-10-12,11011.613954051263
2018-10-13,11012.622687503408
2018-10-14,11013.631513361914
2018-10-15,11014.640431635245
2018-10-16,11015.64944233187
2018-10-17,11016.658545460254
2018-10-18,11017.667741028863
2018-10-19,11018.677029046166
2018-10-20,11019.686409520633
2018-10-21,11020.695882460732
2018-10-22,11021.705447874934
2018-10-23,11022.715105771711
2018-10-24,11023.724856159533
2018-10-25,11024.734699046876
2018-10-26,11025.74463444221
2018-10-27,11026.754662354011
2018-10-28,11027.764782790755
2018-10-29,11028.774995760916
2018-10-30,11029.785301272972
2018-10-31,11030.7956993354
2018-11-01,11031.806189956678
2018-11-02,11032.816773145285
2018-11-03,11033.8274489097
2018-11-04,11034.838217258404
2018-11-05,11035.849078199879
2018-11-06,11036.860031742608
2018-11-07,11037.871077895072
2018-11-08,11038.882216665756
2018-11-09,11039.893448063143
2018-11-10,11040.904772095719
2018-11-11,11041.91618877197
2018-11-12,11042.927698100382
2018-11-13,11043.939300089443
2018-11-14,11044.950994747642
2018-11-15,11045.962782083467
2018-11-16,11046.974662105407
2018-11-17,11047.986634821957
2018-11-18,11048.998700241604
2018-11-19,11050.010858372842
2018-11-20,11051.023109224163
2018-11-21,11052.03545280406
2018-11-22,11053.047889121031
2018-11-23,11054.060418183568
2018-11-24,11055.073040000168
2018-11-25,11056.08575457933
2018-11-26,11057.098561929548
2018-11-27,11058.111462059322
2018-11-28,11059.12445497715
2018-11-29,11060.137540691536
2018-11-30,11061.150719210977
2018-12-01,11062.163990543975
2018-12-02,11063.177354699033
2018-12-03,11064.190811684655
2018-12-04,11065.204361509343
2018-12-05,11066.218004181603
2018-12-06,11067.23173970994
2018-12-07,11068.245568102859
2018-12-08,11069.25948936887
2018-12-09,11070.273503516477
2018-12-10,11071.28761055419
2018-12-11,11072.30181049052
2018-12-12,11073.316103333977
2018-12-13,11074.330489093069
2018-12-14,11075.34496777631
2018-12-15,11076.35953939221
2018-12-16,11077.374203949284
2018-12-17,11078.388961456048
2018-12-18,11079.403811921014
2018-12-19,11080.418755352699
2018-12-20,11081.433791759619
2018-12-21,11082.44892115029
2018-12-22,11083.46414353323
2018-12-23,11084.47945891696
2018-12-24,11085.494867309997
2018-12-25,11086.510368720861
2018-12-26,11087.525963158076
2018-12-27,11088.54165063016
2018-12-28,11089.557431145638
2018-12-29,11090.573304713034
2018-12-30,11091.58927134087
2018-12-31,11092.605331037672
2019-01-01,11093.621483811965
2019-01-02,11094.637729672277
2019-01-03,11095.654068627135
2019-01-04,11096.670500685064
2019-01-05,11097.687025854597
2019-01-06,11098.703644144261
2019-01-07,11099.72035556259
2019-01-08,11100.73716011811
2019-01-09,11101.754057819355
2019-01-10,11102.771048674858
2019-01-11,11103.788132693155
2019-01-12,11104.805309882777
2019-01-13,11105.82258025226
2019-01-14,11106.839943810139
2019-01-15,11107.857400564952
2019-01-16,11108.874950525236
2019-01-17,11109.89259369953
2019-01-18,11110.91033009637
2019-01-19,11111.9281597243
2019-01-20,11112.946082591858
2019-01-21,11113.964098707585
2019-01-22,11114.982208080026
2019-01-23,11116.000410717721
2019-01-24,11117.018706629215
2019-01-25,11118.03709582305
2019-01-26,11119.055578307774
2019-01-27,11120.074154091933
2019-01-28,11121.092823184073
2019-01-29,11122.111585592742
2019-01-30,11123.130441326488
2019-01-31,11124.149390393859
2019-02-01,11125.168432803406
2019-02-02,11126.18756856368
2019-02-03,11127.206797683233
2019-02-04,11128.226120170617
2019-02-05,11129.245536034385
2019-02-06,11130.265045283091
2019-02-07,11131.28464792529
2019-02-08,11132.304343969536
2019-02-09,11133.324133424387
2019-02-10,11134.344016298397
2019-02-11,11135.363992600127
2019-02-12,11136.384062338135
2019-02-13,11137.404225520979
2019-02-14,11138.42448215722
2019-02-15,11139.444832255418
2019-02-16,11140.465275824137
2019-02-17,11141.485812871937
2019-02-18,11142.506443407383
2019-02-19,11143.527167439039
2019-02-20,11144.547984975468
2019-02-21,11145.568896025237
2019-02-22,11146.589900596913
2019-02-23,11147.610998699061
2019-02-24,11148.632190340251
2019-02-25,11149.653475529052
2019-02-26,11150.674854274032
2019-02-27,11151.696326583762
2019-02-28,11152.717892466813
2019-03-01,11153.739551931758
2019-03-02,11154.761304987167
2019-03-03,11155.783151641615
2019-03-04,11156.805091903678
2019-03-05,11157.827125781929
2019-03-06,11158.849253284945
2019-03-07,11159.871474421301
2019-03-08,11160.893789199576
2019-03-09,11161.916197628347
2019-03-10,11162.938699716195
2019-03-11,11163.961295471698
2019-03-12,11164.983984903436
2019-03-13,11166.006768019992
2019-03-14,11167.029644829947
2019-03-15,11168.052615341885
2019-03-16,11169.075679564388
2019-03-17,11170.098837506042
2019-03-18,11171.122089175433
2019-03-19,11172.145434581145
2019-03-20,11173.168873731765
2019-03-21,11174.192406635882
2019-03-22,11175.216033302084
2019-03-23,11176.239753738959
2019-03-24,11177.263567955097
2019-03-25,11178.28747595909
2019-03-26,11179.31147775953
2019-03-27,11180.335573365008
2019-03-28,11181.359762784117
2019-03-29,11182.384046025452
2019-03-30,11183.408423097608
2019-03-31,11184.43289400918
2019-04-01,11185.457458768764
2019-04-02,11186.482117384956
2019-04-03,11187.506869866356
2019-04-04,11188.531716221562
2019-04-05,11189.556656459172
2019-04-06,11190.581690587787
2019-04-07,11191.60681861601
2019-04-08,11192.63204055244
2019-04-09,11193.657356405682
2019-04-10,11194.682766184336
2019-04-11,11195.70826989701
2019-04-12,11196.733867552306
2019-04-13,11197.75955915883
2019-04-14,11198.785344725191
2019-04-15,11199.811224259995
2019-04-16,11200.837197771849
2019-04-17,11201.863265269363
2019-04-18,11202.889426761147
2019-04-19,11203.91568225581
2019-04-20,11204.942031761964
2019-04-21,11205.968475288222
2019-04-22,11206.995012843196
2019-04-23,11208.0216444355
2019-04-24,11209.048370073746
2019-04-25,11210.075189766552
2019-04-26,11211.102103522535
2019-04-27,11212.129111350308
2019-04-28,11213.156213258491
2019-04-29,11214.183409255704
2019-04-30,11215.210699350562
2019-05-01,11216.238083551689
2019-05-02,11217.265561867702
2019-05-03,11218.293134307225
2019-05-04,11219.32080087888
2019-05-05,11220.34856159129
2019-05-06,11221.376416453078
2019-05-07,11222.40436547287
2019-05-08,11223.43240865929
2019-05-09,11224.460546020964
2019-05-10,11225.488777566521
2019-05-11,11226.517103304588
2019-05-12,11227.545523243794
2019-05-13,11228.574037392767
2019-05-14,11229.60264576014
2019-05-15,11230.631348354542
2019-05-16,11231.660145184604
2019-05-17,11232.689036258958
2019-05-18,11233.71802158624
2019-05-19,11234.747101175084
2019-05-20,11235.776275034124
2019-05-21,11236.805543171995
2019-05-22,11237.834905597334
2019-05-23,11238.86436231878
2019-05-24,11239.89391334497
2019-05-25,11240.92355868454
2019-05-26,11241.953298346134
2019-05-27,11242.983132338391
2019-05-28,11244.013060669953
2019-05-29,11245.043083349461
2019-05-30,11246.073200385557
2019-05-31,11247.103411786888
2019-06-01,11248.133717562094
2019-06-02,11249.164117719823
2019-06-03,11250.19461226872
2019-06-04,11251.225201217434
2019-06-05,11252.25588457461
2019-06-06,11253.286662348897
2019-06-07,11254.317534548945
2019-06-08,11255.348501183404
2019-06-09,11256.379562260923
2019-06-10,11257.410717790155
2019-06-11,11258.441967779752
2019-06-12,11259.47331223837
2019-06-13,11260.504751174658
2019-06-14,11261.536284597274
2019-06-15,11262.567912514873
2019-06-16,11263.59963493611
2019-06-17,11264.631451869644
2019-06-18,11265.66336332413
2019-06-19,11266.695369308232
2019-06-20,11267.727469830606
2019-06-21,11268.759664899912
2019-06-22,11269.791954524811
2019-06-23,11270.824338713966
2019-06-24,11271.85681747604
2019-06-25,11272.889390819695
2019-06-26,11273.922058753597
2019-06-27,11274.954821286408
2019-06-28,11275.987678426798
2019-06-29,11277.020630183431
2019-06-30,11278.053676564976
2019-07-01,11279.086817580099
2019-07-02,11280.120053237471
2019-07-03,11281.153383545761
2019-07-04,11282.186808513641
2019-07-05,11283.22032814978
2019-07-06,11284.253942462852
2019-07-07,11285.28765146153
2019-07-08,11286.321455154486
2019-07-09,11287.355353550396
2019-07-10,11288.389346657936
2019-07-11,11289.423434485781
2019-07-12,11290.457617042608
2019-07-13,11291.491894337096
2019-07-14,11292.526266377921
2019-07-15,11293.560733173766
2019-07-16,11294.59529473331
2019-07-17,11295.629951065232
2019-07-18,11296.664702178214
2019-07-19,11297.69954808094
2019-07-20,11298.734488782093
2019-07-21,11299.769524290357
2019-07-22,11300.804654614418
2019-07-23,11301.83987976296
2019-07-24,11302.875199744669
2019-07-25,11303.910614568234
2019-07-26,11304.946124242344
2019-07-27,11305.981728775685
2019-07-28,11307.017428176949
2019-07-29,11308.053222454824
2019-07-30,11309.089111618005
2019-07-31,11310.125095675181
2019-08-01,11311.161174635046
2019-08-02,11312.197348506294
2019-08-03,11313.23361729762
2019-08-04,11314.269981017716
2019-08-05,11315.306439675283
2019-08-06,11316.342993279015
2019-08-07,11317.37964183761
2019-08-08,11318.416385359766
2019-08-09,11319.453223854183
2019-08-10,11320.490157329561
2019-08-11,11321.5271857946
2019-08-12,11322.564309258003
2019-08-13,11323.601527728471
2019-08-14,11324.63884121471
2019-08-15,11325.67624972542
2019-08-16,11326.713753269309
2019-08-17,11327.75135185508
2019-08-18,11328.789045491443
2019-08-19,11329.826834187103
2019-08-20,11330.864717950768
2019-08-21,11331.902696791147
2019-08-22,11332.94077071695
2019-08-23,11333.978939736888
2019-08-24,11335.01720385967
2019-08-25,11336.05556309401
2019-08-26,11337.09401744862
2019-08-27,11338.132566932214
2019-08-28,11339.171211553507
2019-08-29,11340.209951321212
2019-08-30,11341.248786244047
2019-08-31,11342.287716330728
2019-09-01,11343.326741589974
2019-09-02,11344.365862030501
2019-09-03,11345.405077661031
2019-09-04,11346.444388490281
2019-09-05,11347.483794526974
2019-09-06,11348.52329577983
2019-09-07,11349.562892257574
2019-09-08,11350.602583968926
2019-09-09,11351.642370922613
2019-09-10,11352.682253127357
2019-09-11,11353.722230591886
2019-09-12,11354.762303324926
2019-09-13,11355.802471335202
2019-09-14,11356.842734631444
2019-09-15,11357.883093222381
2019-09-16,11358.923547116741
2019-09-17,11359.964096323256
2019-09-18,11361.004740850656
2019-09-19,11362.045480707675
2019-09-20,11363.086315903043
2019-09-21,11364.127246445496
2019-09-22,11365.168272343766
2019-09-23,11366.20939360659
2019-09-24,11367.250610242703
2019-09-25,11368.291922260843
2019-09-26,11369.333329669747
2019-09-27,11370.374832478154
2019-09-28,11371.4164306948
2019-09-29,11372.45812432843
2019-09-30,11373.49991338778
2019-10-01,11374.541797881597
2019-10-02,11375.583777818618
2019-10-03,11376.625853207588
2019-10-04,11377.668024057253
2019-10-05,11378.710290376355
2019-10-06,11379.752652173642
2019-10-07,11380.795109457858
2019-10-08,11381.837662237753
2019-10-09,11382.880310522072
2019-10-10,11383.923054319566
2019-10-11,11384.965893638984
2019-10-12,11386.008828489077
2019-10-13,11387.051858878594
2019-10-14,11388.09498481629
2019-10-15,11389.138206310918
2019-10-16,11390.181523371228
2019-10-17,11391.224936005976
2019-10-18,11392.268444223919
2019-10-19,11393.312048033811
2019-10-20,11394.35574744441
2019-10-21,11395.399542464473
2019-10-22,11396.443433102757
2019-10-23,11397.487419368024
2019-10-24,11398.531501269033
2019-10-25,11399.575678814545
2019-10-26,11400.61995201332
2019-10-27,11401.664320874122
2019-10-28,11402.708785405715
2019-10-29,11403.753345616862
2019-10-30,11404.798001516327
2019-10-31,11405.842753112876
2019-11-01,11406.887600415277
2019-11-02,11407.932543432296
2019-11-03,11408.977582172702
2019-11-04,11410.022716645262
2019-11-05,11411.067946858748
2019-11-06,11412.113272821929
2019-11-07,11413.158694543577
2019-11-08,11414.204212032464
2019-11-09,11415.249825297362
2019-11-10,11416.295534347046
2019-11-11,11417.341339190289
2019-11-12,11418.387239835867
2019-11-13,11419.433236292556
2019-11-14,11420.479328569134
2019-11-15,11421.525516674377
2019-11-16,11422.571800617065
2019-11-17,11423.618180405976
2019-11-18,11424.66465604989
2019-11-19,11425.71122755759
2019-11-20,11426.757894937855
2019-11-21,11427.80465819947
2019-11-22,11428.851517351217
2019-11-23,11429.898472401881
2019-11-24,11430.945523360246
2019-11-25,11431.992670235099
2019-11-26,11433.039913035223
2019-11-27,11434.08725176941
2019-11-28,11435.134686446445
2019-11-29,11436.182217075118
2019-11-30,11437.22984366422
2019-12-01,11438.27756622254
2019-12-02,11439.32538475887
2019-12-03,11440.373299282002
2019-12-04,11441.42130980073
2019-12-05,11442.469416323846
2019-12-06,11443.517618860145
2019-12-07,11444.565917418424
2019-12-08,11445.614312007478
2019-12-09,11446.662802636103
2019-12-10,11447.711389313099
2019-12-11,11448.760072047264
2019-12-12,11449.808850847397
2019-12-13,11450.857725722299
2019-12-14,11451.90669668077
2019-12-15,11452.955763731612
2019-12-16,11454.004926883628
2019-12-17,11455.054186145622
2019-12-18,11456.103541526398
2019-12-19,11457.152993034759
2019-12-20,11458.202540679513
2019-12-21,11459.252184469466
2019-12-22,11460.301924413427
2019-12-23,11461.351760520201
2019-12-24,11462.401692798601
2019-12-25,11463.451721257436
2019-12-26,11464.501845905515
2019-12-27,11465.55206675165
2019-12-28,11466.602383804655
2019-12-29,11467.652797073342
2019-12-30,11468.703306566525
2019-12-31,11469.75391229302
2020-01-01,11470.804614261639
2020-01-02,11471.855412481202
2020-01-03,11472.906306960524
2020-01-04,11473.957297708424
2020-01-05,11475.008384733721
2020-01-06,11476.059568045233
2020-01-07,11477.110847651784
2020-01-08,11478.162223562193
2020-01-09,11479.21369578528
2020-01-10,11480.265264329872
2020-01-11,11481.31692920479
2020-01-12,11482.368690418858
2020-01-13,11483.420547980902
2020-01-14,11484.47250189975
2020-01-15,11485.524552184228
2020-01-16,11486.576698843162
2020-01-17,11487.628941885381
2020-01-18,11488.681281319716
2020-01-19,11489.733717154995
2020-01-20,11490.78624940005
2020-01-21,11491.838878063712
2020-01-22,11492.891603154814
2020-01-23,11493.94442468219
2020-01-24,11494.997342654673
2020-01-25,11496.0503570811
2020-01-26,11497.103467970304
2020-01-27,11498.156675331124
2020-01-28,11499.209979172396
2020-01-29,11500.26337950296
2020-01-30,11501.316876331652
2020-01-31,11502.370469667314
2020-02-01,11503.424159518787
2020-02-02,11504.47794589491
2020-02-03,11505.53182880453
2020-02-04,11506.585808256485
2020-02-05,11507.63988425962
2020-02-06,11508.694056822782
2020-02-07,11509.748325954815
2020-02-08,11510.802691664565
2020-02-09,11511.85715396088
2020-02-10,11512.911712852609
2020-02-11,11513.966368348598
2020-02-12,11515.021120457697
2020-02-13,11516.075969188758
2020-02-14,11517.130914550631
2020-02-15,11518.185956552168
2020-02-16,11519.241095202224
2020-02-17,11520.29633050965
2020-02-18,11521.3516624833
2020-02-19,11522.40709113203
2020-02-20,11523.462616464698
2020-02-21,11524.518238490158
2020-02-22,11525.57395721727
2020-02-23,11526.629772654891
2020-02-24,11527.685684811882
2020-02-25,11528.741693697102
2020-02-26,11529.79779931941
2020-02-27,11530.854001687672
2020-02-28,11531.910300810747
2020-02-29,11532.966696697498
2020-03-01,11534.023189356792
2020-03-02,11535.079778797493
2020-03-03,11536.136465028467
2020-03-04,11537.193248058578
2020-03-05,11538.250127896697
2020-03-06,11539.30710455169
2020-03-07,11540.364178032427
2020-03-08,11541.421348347778
2020-03-09,11542.478615506612
2020-03-10,11543.535979517803
2020-03-11,11544.593440390221
2020-03-12,11545.65099813274
2020-03-13,11546.708652754234
2020-03-14,11547.766404263577
2020-03-15,11548.824252669645
2020-03-16,11549.882197981315
2020-03-17,11550.940240207463
2020-03-18,11551.998379356968
2020-03-19,11553.056615438709
2020-03-20,11554.114948461565
2020-03-21,11555.173378434418
2020-03-22,11556.231905366147
2020-03-23,11557.290529265634
2020-03-24,11558.349250141764
2020-03-25,11559.408068003419
2020-03-26,11560.466982859483
2020-03-27,11561.525994718842
2020-03-28,11562.585103590383
2020-03-29,11563.644309482992
2020-03-30,11564.703612405558
2020-03-31,11565.763012366968
2020-04-01,11566.82250937611
2020-04-02,11567.882103441878
2020-04-03,11568.94179457316
2020-04-04,11570.00158277885
2020-04-05,11571.061468067839
2020-04-06,11572.12145044902
2020-04-07,11573.18152993129
2020-04-08,11574.24170652354
2020-04-09,11575.30198023467
2020-04-10,11576.362351073574
2020-04-11,11577.42281904915
2020-04-12,11578.483384170297
2020-04-13,11579.544046445913
2020-04-14,11580.6048058849
2020-04-15,11581.665662496156
2020-04-16,11582.726616288586
2020-04-17,11583.78766727109
2020-04-18,11584.848815452571
2020-04-19,11585.910060841936
2020-04-20,11586.971403448086
2020-04-21,11588.032843279929
2020-04-22,11589.09438034637
2020-04-23,11590.156014656319
2020-04-24,11591.217746218681
2020-04-25,11592.279575042367
2020-04-26,11593.341501136285
2020-04-27,11594.403524509347
2020-04-28,11595.465645170465
2020-04-29,11596.52786312855
2020-04-30,11597.590178392513
2020-05-01,11598.652590971271
2020-05-02,11599.715100873738
2020-05-03,11600.77770810883
2020-05-04,11601.84041268546
2020-05-05,11602.903214612548
2020-05-06,11603.966113899012
2020-05-07,11605.02911055377
2020-05-08,11606.092204585742
2020-05-09,11607.15539600385
2020-05-10,11608.218684817011
2020-05-11,11609.28207103415
2020-05-12,11610.345554664189
2020-05-13,11611.409135716052
2020-05-14,11612.472814198663
2020-05-15,11613.536590120948
2020-05-16,11614.600463491832
2020-05-17,11615.664434320242
2020-05-18,11616.728502615108
2020-05-19,11617.792668385355
2020-05-20,11618.856931639913
2020-05-21,11619.921292387715
2020-05-22,11620.98575063769
2020-05-23,11622.050306398769
2020-05-24,11623.114959679886
2020-05-25,11624.179710489974
2020-05-26,11625.244558837969
2020-05-27,11626.309504732802
2020-05-28,11627.374548183414
2020-05-29,11628.439689198738
2020-05-30,11629.504927787713
2020-05-31,11630.570263959276
2020-06-01,11631.635697722368
2020-06-02,11632.701229085927
2020-06-03,11633.766858058896
2020-06-04,11634.832584650216
2020-06-05,11635.898408868828
2020-06-06,11636.964330723678
2020-06-07,11638.030350223708
2020-06-08,11639.096467377864
2020-06-09,11640.16268219509
2020-06-10,11641.228994684334
2020-06-11,11642.295404854543
2020-06-12,11643.361912714667
2020-06-13,11644.428518273651
2020-06-14,11645.495221540448
2020-06-15,11646.562022524007
2020-06-16,11647.628921233281
2020-06-17,11648.695917677222
2020-06-18,11649.763011864781
2020-06-19,11650.830203804915
2020-06-20,11651.897493506578
2020-06-21,11652.964880978725
2020-06-22,11654.03236623031
2020-06-23,11655.099949270296
2020-06-24,11656.167630107635
2020-06-25,11657.235408751289
2020-06-26,11658.303285210217
2020-06-27,11659.37125949338
2020-06-28,11660.43933160974
2020-06-29,11661.507501568256
2020-06-30,11662.575769377894
2020-07-01,11663.644135047616
2020-07-02,11664.712598586388
2020-07-03,11665.781160003175
2020-07-04,11666.849819306943
2020-07-05,11667.91857650666
2020-07-06,11668.987431611291
2020-07-07,11670.056384629808
2020-07-08,11671.125435571179
2020-07-09,11672.194584444374
2020-07-10,11673.263831258366
2020-07-11,11674.333176022124
2020-07-12,11675.402618744625
2020-07-13,11676.47215943484
2020-07-14,11677.541798101742
2020-07-15,11678.61153475431
2020-07-16,11679.681369401516
2020-07-17,11680.75130205234
2020-07-18,11681.82133271576
2020-07-19,11682.891461400752
2020-07-20,11683.961688116297
2020-07-21,11685.032012871374
2020-07-22,11686.102435674966
2020-07-23,11687.172956536055
2020-07-24,11688.24357546362
2020-07-25,11689.31429246665
2020-07-26,11690.385107554124
2020-07-27,11691.456020735031
2020-07-28,11692.527032018355
2020-07-29,11693.598141413084
2020-07-30,11694.669348928204
2020-07-31,11695.740654572704
2020-08-01,11696.812058355576
2020-08-02,11697.883560285805
2020-08-03,11698.955160372387
2020-08-04,11700.026858624311
2020-08-05,11701.09865505057
2020-08-06,11702.170549660157
2020-08-07,11703.242542462067
2020-08-08,11704.314633465294
2020-08-09,11705.386822678835
2020-08-10,11706.459110111686
2020-08-11,11707.531495772844
2020-08-12,11708.603979671308
2020-08-13,11709.676561816079
2020-08-14,11710.749242216154
2020-08-15,11711.822020880534
2020-08-16,11712.894897818223
2020-08-17,11713.967873038222
2020-08-18,11715.040946549534
2020-08-19,11716.114118361163
2020-08-20,11717.187388482116
2020-08-21,11718.260756921396
2020-08-22,11719.33422368801
2020-08-23,11720.407788790968
2020-08-24,11721.481452239275
2020-08-25,11722.555214041942
2020-08-26,11723.629074207978
2020-08-27,11724.703032746394
2020-08-28,11725.777089666202
2020-08-29,11726.851244976413
2020-08-30,11727.925498686041
2020-08-31,11728.9998508041
2020-09-01,11730.074301339606
2020-09-02,11731.148850301573
2020-09-03,11732.223497699018
2020-09-04,11733.29824354096
2020-09-05,11734.373087836413
2020-09-06,11735.4480305944
2020-09-07,11736.523071823938
2020-09-08,11737.59821153405
2020-09-09,11738.673449733757
2020-09-10,11739.74878643208
2020-09-11,11740.824221638042
2020-09-12,11741.899755360668
2020-09-13,11742.975387608982
2020-09-14,11744.05111839201
2020-09-15,11745.126947718778
2020-09-16,11746.202875598314
2020-09-17,11747.278902039645
2020-09-18,11748.3550270518
2020-09-19,11749.431250643811
2020-09-20,11750.507572824707
2020-09-21,11751.583993603519
2020-09-22,11752.66051298928
2020-09-23,11753.737130991021
2020-09-24,11754.813847617777
2020-09-25,11755.890662878584
2020-09-26,11756.967576782476
2020-09-27,11758.04458933849
2020-09-28,11759.121700555661
2020-09-29,11760.19891044303
2020-09-30,11761.276219009635
2020-10-01,11762.353626264514
2020-10-02,11763.43113221671
2020-10-03,11764.508736875263
2020-10-04,11765.586440249215
2020-10-05,11766.66424234761
2020-10-06,11767.74214317949
2020-10-07,11768.8201427539
2020-10-08,11769.898241079887
2020-10-09,11770.976438166495
2020-10-10,11772.054734022773
2020-10-11,11773.133128657768
2020-10-12,11774.21162208053
2020-10-13,11775.290214300107
2020-10-14,11776.36890532555
2020-10-15,11777.44769516591
2020-10-16,11778.52658383024
2020-10-17,11779.605571327593
2020-10-18,11780.684657667021
2020-10-19,11781.76384285758
2020-10-20,11782.843126908323
2020-10-21,11783.92250982831
2020-10-22,11785.001991626596
2020-10-23,11786.081572312238
2020-10-24,11787.161251894297
2020-10-25,11788.24103038183
2020-10-26,11789.3209077839
2020-10-27,11790.400884109567
2020-10-28,11791.480959367893
2020-10-29,11792.56113356794
2020-10-30,11793.641406718772
2020-10-31,11794.721778829455
2020-11-01,11795.802249909053
2020-11-02,11796.882819966633
2020-11-03,11797.963489011261
2020-11-04,11799.044257052004
2020-11-05,11800.125124097935
2020-11-06,11801.206090158119
2020-11-07,11802.287155241627
2020-11-08,11803.368319357533
2020-11-09,11804.449582514904
2020-11-10,11805.530944722817
2020-11-11,11806.612405990345
2020-11-12,11807.693966326562
2020-11-13,11808.775625740544
2020-11-14,11809.857384241364
2020-11-15,11810.939241838103
2020-11-16,11812.021198539836
2020-11-17,11813.103254355645
2020-11-18,11814.185409294607
2020-11-19,11815.267663365801
2020-11-20,11816.350016578312
2020-11-21,11817.432468941219
2020-11-22,11818.515020463605
2020-11-23,11819.597671154554
2020-11-24,11820.680421023151
2020-11-25,11821.763270078482
2020-11-26,11822.84621832963
2020-11-27,11823.929265785686
2020-11-28,11825.012412455735
2020-11-29,11826.095658348866
2020-11-30,11827.17900347417
2020-12-01,11828.262447840736
2020-12-02,11829.345991457654
2020-12-03,11830.42963433402
2020-12-04,11831.513376478923
2020-12-05,11832.597217901457
2020-12-06,11833.681158610718
2020-12-07,11834.7651986158
2020-12-08,11835.8493379258
2020-12-09,11836.933576549814
2020-12-10,11838.01791449694
2020-12-11,11839.102351776279
2020-12-12,11840.186888396927
2020-12-13,11841.271524367987
2020-12-14,11842.356259698558
2020-12-15,11843.441094397742
2020-12-16,11844.526028474644
2020-12-17,11845.611061938365
2020-12-18,11846.69619479801
2020-12-19,11847.781427062686
2020-12-20,11848.866758741498
2020-12-21,11849.952189843554
2020-12-22,11851.03772037796
2020-12-23,11852.123350353826
2020-12-24,11853.209079780261
2020-12-25,11854.294908666376
2020-12-26,11855.380837021281
2020-12-27,11856.466864854088
2020-12-28,11857.55299217391
2020-12-29,11858.639218989862
2020-12-30,11859.725545311056
2020-12-31,11860.811971146608
